file_id,user_id,subforum_id,num_contexts,text,label
12960799_4,575076,1345,0,May the wigger sister and parents be haunted by her death for the rest of their lives as it is in effect by their hands and actions that their sister and daughter was murdered by this beast .,hate
12960799_5,575076,1345,0,They should be tried for being accessories to murder !!!!!!!!!!!!,noHate
13117052_2,572234,1345,5,They aught be ashamed of themselves for covering up or downplaying the story about these predators .,hate
13164372_4,578125,1345,11,What a pathetic loser b ! tch ! : goof,noHate
13165044_2,576954,1345,0,What typical brainwashed liberal lemming .,hate
13286209_1,576832,1345,0,"Unfortunately I have n't kept up with this maddening story , but have hate crime charges been filed against these black apes ?",hate
13385655_1,572127,1345,0,The doctors of ju-ju and voodoo seem to have left their mud huts and moved into office buildings built by White people in cities built by White people .,hate
13385655_2,572127,1345,0,Now there 's a medical advancement to think about .,noHate
13452111_1,582279,1347,0,We do need to stop judging each other and get o line for an hour and go do something `` positive '' in our area.Lets talk solution not petty diferences .,noHate
13458586_1,575087,1347,0,YouTube - Fight At Chuck E. Cheese In California !,noHate
13461245_1,582330,1347,0,More negro savagery : YouTube - Detroit : 3 Black Males Murder pregnant white woman .,hate
13462083_2,573169,1346,0,Those islamic disease tend to mimic Whites or copy White concepts in various forms and many of them are light skin and even looked like Whites .,noHate
13464792_2,575998,1347,0,Never date outside your race Someone on this site has it on their posts,noHate
13468824_2,575539,1346,0,This is the main logo when you sign on to their website,noHate
13469029_2,575539,1346,0,Construction Workers React to `` Wrecking Ball '' - YouTube,noHate
13470937_4,576661,1346,0,Gatsby Coram & Stoney Westmoreland - FedEx Commercial `` Vacation at home '' - YouTube,noHate
13478626_1,572408,1346,0,"It's probably a combination of the sexual tastes of homosexuals ( toward the adolescent ) in the agency , and the racial agenda of liberals in the agency .",hate
13479789_2,572128,1345,0,"No matter how many times I browse through it , its impact does n't lessen .",noHate
13482336_2,584973,1346,0,Then your gonna see what hell is like .,noHate
13485729_1,572087,1395,0,Ukraine needs to rid itself of these Jewish Oligarchs .,hate
13485729_2,572087,1395,0,"They have no allegiance to Ukraine , their allegiance is to their god of money , power and the eternal enslavement of the hated goyim .",hate
13489748_1,572043,1395,0,"No, it`s untrue .",noHate
13489748_9,572043,1395,0,Such is the sign of our time ...,noHate
13501184_1,577766,1345,0,Angry sheboon trashes liquor store .,hate
13503199_5,575848,1345,0,EdgefieldDaily.com l Wanted Sex Offender,noHate
13511105_3,577743,1345,0,"http://www.wafb.com/Global/story.asp ? S = 11397795 Robinson had allegedly tried to sell the 225-pound piece of artillery , but Hurlee grew suspicious and called the Sheriff 's Office .",noHate
13511105_6,577743,1345,0,She became a suspect when two people contacted the Department of Revenue claiming an agency employee requested credit card information when they called to make payments on their accounts .,noHate
13586441_3,579371,1393,0,But on a humourous note it could also mean `` burnt earth '' ( svidd jord ) .,noHate
13590722_1,585802,1393,0,I would like to know how are the nationalists parties going on in the five countries of this beautiful part of Europe called Scandinavia ?,noHate
13600356_1,572449,1393,0,I would like to knock a lot of people 's heads together but I only have two hands !!!,noHate
13628187_1,586541,1393,0,"Indeed, I have n't seen or heard machines raping or robbing people in the streets of Stockholm yet , non-european immigrants however ...",hate
13640369_2,591136,1391,0,So even if it was shown n a bad light I would hope it would bring lots more new members as the time has come to show the non white races that we can only take so much before we raise up,hate
13642423_1,591172,1391,0,Heard about this a while back .,noHate
13642423_2,591172,1391,0,Was hoping it would be to commemorate the plantation as a dark part of our history but it appears to be celebrating it .,noHate
13842545_1,591099,1391,0,"Im surprised C18 wasnt mentioned , they always are when the OB smash the EVIL neo = nazis Yellow press at its best",hate
13843158_2,590810,1391,0,No white person should ever be compared to a black and other useless races .,hate
13843349_4,592441,1391,0,THe thing i was asking if it is alright if i remain here afterwards ?,noHate
13845233_3,592517,1391,0,Hopefully someone will moderate this thread .,noHate
13845598_2,574905,1391,0,Not only did he not sell a car he ended up in court and 500euro lighter in the pocket from his latest meeting with a Negro .,noHate
13847110_1,591119,1391,2,Is that overweight fat useless bitch blind ?,hate
13847110_2,591119,1391,0,What good are these scammers to the country who Broke EU law to come here ?,hate
13855084_2,592697,1391,0,Will they ever learn ??? 16,noHate
13855938_1,584989,1391,0,I agree .,noHate
13855938_4,584989,1391,0,"If teachers have to focus extra attention on foreigners because they cannot speak English properly , it will be the indigenous Irish students who will suffer .",noHate
13859132_1,589430,1391,0,Typical i suppose in the eyes of the law he is just another tourist beaten on sydneys streets oh yeah and we all know if it was a poor black fella bashed it would be on the news for weeks on end and mr whitey would be branded a big bad evil racist,hate
13860590_1,591112,1391,0,"i have no problem eating foreign food , what i have a problem is is handing over my money to foreigners. there is no reason you should hate any foods just beacuse some other race found out a nice way to prepare it .",noHate
13862051_1,592775,1391,0,"I registered to make comment but there appear to have a critical error , o dear .",hate
13862051_2,592775,1391,0,"They sound so naive , when will they learn that these people do not want to intergrate just accumulate .",hate
13864738_3,592987,1391,0,35109,noHate
13867528_2,584939,1391,0,www.natall.com,noHate
13941117_2,594185,1388,0,I feel like I should pull out my passport when I want into walmart with all the * * * * ing pakis and * * * * in there,hate
14014174_1,576515,1388,0,Looks like some Jews good broken into their car and garage I just had to laugh when saw this .,hate
14014174_2,576515,1388,0,Police investigating hate crime at Toronto home | CTV Toronto News,noHate
14014176_1,572099,1388,0,"It would be far from the first time jews come up with a fake hate crimes and besides all they do in general , so they 're guilty until proven innocent .",hate
14016643_2,588751,1388,0,ANTI WHITE WATCH,hate
14018972_3,574578,1388,0,"Go to any major retail mall , the Kitchener farmers market , etc , and its absolutely teeming with non whites ( asians , blacks , hispanics , muslims of all colours , and God knows what else ) and race mixers , and yes I hate to say this but from what I saw the other day many more white women doing the race mixing than white men .",hate
14018972_4,574578,1388,0,I am reminded of a quote I heard from a fellow white nationalist said that you do not clean up a pile of * * * * while being in the middle of it .,hate
14021722_1,575492,1388,0,That's not even close to what he was doing .,noHate
14022819_2,572367,1388,0,We stopped and looked at each other like `` WTF ??!,noHate
14023217_2,572485,1387,0,The gift that keeps giving .,noHate
14026071_1,578591,1387,1,"They are no better than their daughters , they should have disowned them instead of parading a kid around town that looks nothing like them .",hate
14029067_1,596044,1387,0,"sounds just like leicester mate ... still what about our porr comrades that live in brighton , when there look out there window , there see the sight of 50 thousand queers there all strtting there * * * * on the street",hate
14031438_2,575456,1387,0,I wonder how they 'll paint them up plus the 1million or more illegals who are working in the service industry living in their bosses ' cupboards .,hate
14035783_1,580960,1387,0,Welcome to SF Britain great white brit I must say the influx of new members so far this month is very good news .,noHate
14036673_1,596564,1387,0,im with you here I see it day in day out like everyone else its easy to sit back and watch but together we are strong and its good to be with like minded people,noHate
14037278_1,578715,1387,0,"Liberals change the facts to fit their deluded narrative , intelligent people change the narrative to fit the facts .",hate
14038029_2,577318,1387,0,I hope you all stick around on SF and become involved/stay involved with nationalist politics .,noHate
14039474_2,573493,1387,0,You 're bang on .,noHate
14039728_3,596701,1387,0,Will someone kindly tell me how to enter my signature ?,noHate
14039975_1,576641,1387,0,"Was walking through tooting broadway in SW London a couple of weeks ago .... was the only white dude around and all I could see was nigs and pakis walking down the street spitting , made me feel ill !",hate
14058859_1,580495,1383,0,It's their birth rate that people always forget .,noHate
14065598_1,572494,1383,0,"Please, feel welcome to learn more about the history of the Macedonian Patriotic Organization , its traditional Bulgarian character and the activities this organization provided for the community and its goals and purposes of today .",noHate
14072079_1,581367,1383,0,"So it 's not enough Professor Ratajczak 's life was destroyed when he was fired , some filthy desert rat from Israel still had to go kill him ?",hate
14072114_1,578889,1383,0,Woman get shot by a unseen shooter probably hide in the building in an attempt to dissuad protester to take this building .,noHate
14072114_2,578889,1383,0,Other shooting at protester Shooting to people in Kiev / ???????? ?? ???????????? ? ?????,noHate
14072114_3,578889,1383,0,- YouTube,noHate
14073987_1,574907,1383,0,One day when true people come to power in italy they will have to go back where they came from ! Italy to Italians !!,hate
14074356_1,581901,1383,1,"That's vile , but I ca n't say it 's a big shock , their culture seems to glorify that sort of behaviour ...",hate
14082789_3,578957,1381,0,"It 's usually the `` gangstas '' that use this pose .. and some scene kids , but even scene kids listen to ( c ) rap / hip hop , so ..",noHate
14089145_3,598330,1381,4,Works for me .,noHate
14097593_3,577427,1381,0,Is that sign like Passop ? danger .,noHate
14100623_2,599218,1381,0,Sry I didnt respond sooner but right now im using free aol accounts,noHate
14102718_1,599494,1381,0,"lookin for white friends online ! i 'm from mexico , and i would like to meet people interested in nordic black metal and the holocaust so we can send mails to each other. : attack",noHate
14103519_2,599592,1381,0,Wanna talk im or pm me,noHate
14105259_1,599818,1381,0,"hey, im from manhattan. its really rough havin beliefs like us and living in a city like new york. if anybody would like to meet or talk to a white nationalist , neo-confederate , klansman , teenager from manhattan , just email me sk8terxxl@aol.com",noHate
14106792_1,599741,1381,0,if any one has any info on the austin texas band Straight Laced any info please contact me at skinranger@yahoo.com white power 88,noHate
14109373_1,600437,1381,1,"I'm looking for a white enchanting girl , That I can have by my side , . through the thick filth that us americans go through and the best of times aswell .",hate
14109812_1,600496,1381,0,Hi my name is Chris I 'm 35 looking for white ladies to go on dates with that are devoted to one man .,noHate
14111563_2,600102,1381,0,Tereasa,noHate
14112377_2,599942,1381,0,I guess they would not want to offend an ape .,hate
14112377_3,599942,1381,0,Bunch of phonies .,noHate
14264127_2,575754,1380,0,See UnityND.com .,noHate
14265917_1,572043,1380,1,Hell I 'd rather clean a dozen tiolets a day then have to walk into a bathroom and see some mongrel standing there with a mop giving me a glassy-eyed stare .,hate
14296672_4,575071,1380,0,- Eric,noHate
14296705_1,578486,1380,0,If only they had cheap cameras you could hide in your baseball cap .,noHate
14298184_3,605752,1380,0,It is hate if we disagree with this ethnic scum and no hate crime if they attack us .,hate
14299539_1,572095,1380,0,I saw this post a few days ago ..,noHate
14299742_4,577166,1380,0,Nothing so beautiful in the whole world in fact .,noHate
14406574_1,590908,1375,0,"A good solution is that we make a good famous news program where we can show this kind of things , but that 's nearly impossible ..",noHate
14412804_2,573676,1375,0,"It 's plainly there , all you need to do is act on it .",noHate
14418024_2,598960,1375,0,Give them a taste of their own medicience .,noHate
14418441_1,572167,1375,1,"Actually, it 's not us who 's killing them ... it 's they who are killing us .",hate
14652747_2,573169,1371,0,Of course White race tend to be the smartest race and many of your nonwhites are either just too stupid to acknowledge that or just want to make use of your nonwhite stupidity to cause more misery to us who wish to seek the truth .,hate
14658248_1,572667,1371,0,If half White non negro and Jew are Pro White and do n't reproduce then they are ok .,hate
14664558_1,574356,1371,0,Something must be done to halt this terrible wave of immigrants entering Britain .,hate
14664558_2,574356,1371,0,If it continues England will become a cesspool of sh * * pardon my English,hate
14665356_1,572895,1371,0,"liberals hate fox news , obama hates fox news. they must be doing something at least a little bit less evil than the other stations .",noHate
14667680_3,572043,1371,0,More Whites would March in a Black Pride march than a White one .,noHate
14669086_1,572460,1371,0,No instead we will pump whitey full of chemicals via the food chain to reduce their collective IQ down to the level of blacks .,hate
14669086_2,572460,1371,0,Then we will create a Marxist style school system to further dumb them down and reduce them to obedient global citizens .,hate
14670146_1,614439,1371,0,"It is important for people to realize that gays want gay marriage ..... not because they desire some sort of government paperwork , but because they are seeking the right to adopt defenseless children .",hate
14670637_1,572073,1371,0,So you use the jew run media brainwashing service to give credit to soo few black people ?,hate
14670637_3,572073,1371,0,Homepage < < Go and check out what your homies are up too .,noHate
14670878_1,572638,1371,0,Virtually all of those rapes are committed by non-whites .,noHate
14670878_3,572638,1371,0,Second to the last stat : virtually all gang rapes in Sweden are committed by non-whites .,noHate
14671974_1,572043,1371,0,Discuss.,noHate
30389849_1,734831,1388,2,This is completely disgusting ... How can we continue to house these people who have complete contempt for us and all our laws and customs ?,hate
30392156_2,603271,1362,3,Lets see what he says .,noHate
30420875_3,572790,1388,0,It really pisses of the liberal leftist,hate
30422349_3,574472,1348,0,"Good tune though , but ' tis used to praise a terrible tyrannic Empire .",noHate
30422877_2,577208,1354,0,"It wo n't be long until Jewish groups like ADL , SPLC , Simon Wiesenthal Center and Search light are applying big pressure to have these videos censored .",noHate
30423542_2,573065,1359,0,I have a .40 sub compact and a .40 XDM .,noHate
30444129_1,582574,1348,0,"I never really thought about it before but I guess bicycling is primarily a white activity , kind of like sunbathing , going swimming , playing golf , tennis , attending a social function without a brawl taking place , not smelling like a wild animal in the locker room after a hard workout , and speaking proper English .",hate
30458837_2,734895,1348,1,A lot of white women are trying to create danger by drawing these other people into our countries .,hate
30482722_1,573347,1348,0,I still have bottle cages on most of my bikes .,noHate
30482722_2,573347,1348,0,I put sports drinks in them on longer rides and keep water in the Camelback .,noHate
30482745_4,579422,1348,0,Cindy,noHate
30483222_1,572231,1354,0,You've walked right into it again .,noHate
30488247_1,575280,1348,0,"Yes, but it is very difficult to obtain firearms in New York City .",noHate
30490748_2,572668,1359,0,I always intended to try making one but never got round to it .,noHate
30504089_2,572513,1348,1,"But that reminds me , Harry Potter was finally released in ebook .",noHate
30511208_1,572037,1388,0,Whites wo n't exist in Canada anymore they all have left or mixed themselves away basically leaving Canada to become a large ghetto,hate
30532954_1,574914,1348,0,The Book of Revelation !,noHate
30535761_1,580712,1359,0,You have to defend yourself with riots happening across the country and invaders flooding across our borders .,hate
30537309_3,572117,1362,0,I just turn up the sound and I can work and listen .,noHate
30560452_3,572149,1359,0,In many countries the Jew/white liberal will throw you in jail for longer than a murderer for denying their `` evidence '' !,hate
30560620_1,578431,1359,0,Love how the ape loses so starts going on about how he 's going to shoot him .,hate
30560741_3,574041,1359,0,"Instead of hearing rap music and looking at bling , The song dogs ( coyotes ) will serenade you ... This is the kind of stuff I love to talk about .",noHate
30566554_1,572266,1362,0,I know somebody who wants to perhaps move to Alberta but is wondering if they have the homo agenda in the schools there .,hate
30575995_2,580474,1348,0,Nordic is not someone 's heritage it 's a sub race category than one person 's heritage will be put into .,noHate
30588013_2,576112,1359,0,"But from what i have seen of the UFC lately , there are many whites dominating their division or challenging in the top positions of just about every weight class , with the exception of the heavyweight division .",noHate
30613252_1,572842,1359,0,I would love to see a video of Somalis blown apart with a torpedo and see bodies and scrap metal fly hundreds of feet into the air .,hate
30621457_2,572694,1354,0,"Still , a little bit of truth slipping out of an Israeli 's mouth Surprised this thread was moved as it 's all over the news here .",hate
30622696_1,573285,1359,0,My 22 pump action long rifle for fun My mosin nagant for hunting My semi automatic 12 gauge for home defense buck shots My browning 1919 for personal side arm My mauser k 98 k scoped for hunting,noHate
30622792_2,578150,1359,0,Blacks Will Lose Race War - YouTube,noHate
30630061_1,739937,1348,0,"New York 's Old Pennsylvania Station , What a tragic loss , to promote Jewish `` Modern '' filth , no surprise !",hate
30630061_2,739937,1348,0,"New York Brownstones , designed by European Whites .",noHate
30635444_1,572145,1348,0,We have n't heard this exquisitely beautiful song in a while .,noHate
30635444_4,572145,1348,0,Jackie Evancho - Lovers - House of Flying Daggers - HD - YouTube,noHate
30641037_2,572480,1359,0,The jew is attempting to make the condemned beg for the noose .,hate
30641037_3,572480,1359,0,Many of them are doing just as their masters desire .,hate
30659678_2,576682,1359,0,"Adjustable rear sight , orange target insert in the front sight , modified cylinder .",noHate
30659678_22,576682,1359,0,"We have his handwritten account of the Battle of Shiloh , where he was with the 4th Tennessee ...",noHate
30659703_2,573125,1359,0,"The liberals are going to get their panties in a bunch , with people like you saying we must learn to defend ourselves .",hate
30677075_1,575083,1347,0,Typical Negro .,hate
30677075_3,575083,1347,0,They only know how to destory our civilization .,hate
30706837_2,575344,1347,0,She then solicited his classmates to make comments about what they disliked about the boy .,noHate
30706837_3,575344,1347,0,She then had the other students vote him out of the class .,noHate
30706837_7,575344,1347,0,The child abuse of white children happens every day in American schools .,noHate
30745491_3,572083,1354,8,"When I die just put a monitor in my coffin running a never ending holocaust documentary , just to make sure I nevah fo-get !",hate
30756469_1,578188,1362,0,I would rather have a white person with a high school diploma from an all white high school teach a kid to read than a negro with a college degree not teach a kid to read even while getting paid to do so .,hate
30756469_4,578188,1362,0,Integrated public schools offer nothing but abuse for white children .,noHate
30773790_1,584876,1362,0,I am doing online school for my associates in computer information systems with a concentration in web design .,noHate
30777637_1,575695,1362,0,Dangers of government schools : exposing your kids to philosophy like this ....,noHate
30777637_2,575695,1362,0,YouTube - Jeremiah Wright - God Damn America - Obama 's Spiritual Mentor / Pastor,noHate
30793006_1,579404,1346,0,"i live in the bay area and have no car and barely any money to my name. i want to join the fight. if anyone is going from around here or can get me there , please pm me .",noHate
31041845_1,573538,1346,0,"The jews represent everything vile , deviant and unnatural , everything and anything that is an abomination to our Lord Jesus Christ , I hope he is burning with his father in hell .",hate
31676530_1,575645,1345,0,"Seriously, this guy is VERY primitive even for a Black .",hate
31676530_2,575645,1345,0,I 'd put him somewhere between the typical African and an ape .,hate
31676530_3,575645,1345,0,"Geesh , they 'd let a gorilla into UCLA for the sake of `` Diversity '' as long as it got a body wax .",hate
31712702_1,629220,1363,0,"The reason y i dropped out of school was because either , i drop out or i got kicked out. i always fought with the packi gang at my school. and i was never going to back down. in auto class i handed the n * igger a monkey wrench and told him the name suited him aswell. all the non-whites hated me because i wore a `` nazi punk '' and a `` white pride '' patch on my coat and backpack. a got in a fight with some black chick and i won. the next day her butchy sister caught up with me in the hall way and said that after school her and i where gonna fight. i told her `` no if u wanna fight , we 're gonna fight right here right now. not after school where u can gather the rest of u monkies up so it 's an uneven fight '' . she huffed and stormed away. - we neevr did get to fight the last straw was the first day of school i had a forgein substitute teacher. so i was talkin and and this guy was on my case about turning around and getting my work done. he had to ask me this a few times and then finially i stood up and said , `` look , i 'm white ur black , i should be telling u whut to do ! '' ohhh man , my guidance conslour did n't like that nor did my principal .... ( this was n't at school this happened a month or so ago but these people went to my school ) i had a n * igger try to rob me at knife point in the forest while his gf sat back and watched. my friend came by and jumped him and i personally went after the chick. she ran and i caught up to her and smashed her head into a tree. thats only some of my stories ....... i got a few more but i dont have the time",hate
31721344_1,572043,1363,0,"When they get ridiculed because of their injury on the radio by a negro talk-show host who sings little songs about how sharks only eat White people , sure .",hate
31739666_2,606551,1363,0,PM me !,noHate
31744216_1,633817,1363,0,"It's to bad that there is n't anything like this anymore , Id sure join if there was .",noHate
31746201_2,599570,1363,0,Bbut they are creeping in slowly seeing more and more these days .,hate
31746266_1,586659,1363,2,"but if you print it and get it into comic stores , you get a lot more coverage of the population , my oppinion .",noHate
31747344_1,587015,1363,0,This thread is an example of white people not forming an alliance anytime soon When we still have whites fighting over who is more white .,noHate
31747344_2,587015,1363,0,"Get over it ! if your white and racially aware , join the army and respect your white brothers and sisters !",noHate
31749734_1,572266,1363,0,If they do n't find a way to kick out the brown cloud that 's already there the Danish gene pool is lost .,hate
31749734_3,572266,1363,0,No more !,noHate
31755296_1,617825,1363,0,Black people are the biggest pawns ever everyone uses them for crime they are always the fall guy.Italian mob uses them to do the dirty work the mexicans use them the japanese use them and the chinese.Now who should know whos name ?,hate
31783672_8,609445,1363,0,I could go on for hours pointing out your wigger flaws but im not even gonna waste my time .,noHate
33202466_1,578702,1388,0,I would n't be surprised if the government took more taxes off our pay checks so that Trudeau could feed and house more rapeugees that are flooding our country .,hate
12845726_1,575453,1396,0,Our brothers & sisters in SA must stand their ground because they have earned through the blood and sweat of their ancestors .,noHate
12845755_1,572226,1396,0,It is hard to say what is going to happen however one way or the other I think Whites in South Africa should get out of the country and try to make it to a safer location such as Canada or Australia .,noHate
12845755_2,572226,1396,0,Were Whites to leave in large numbers leaving few Whites behind in South Africa the country would start going down hill and then maybe more Whites would begin to see what losers Negros are and how they cannot even maintain what is given to them .,hate
12849072_1,575922,1346,0,"I like to listen to this preacher , but why do black prreachers always have to scream .",hate
12852431_1,576278,1346,0,"I feel so sorry for all you people living there , wish you could all move here hopefully you do n't suffer like your neighbours in zimbabwe .",hate
12861962_1,573285,1346,0,I Can tell you right now if a black mob is threatening my life and burning my town I 'm going to start shooting .,hate
12861962_2,573285,1346,0,And im sure theres a lot more people that would do the same .,noHate
12871534_1,577234,1346,2,These idiots are doing this to hasten Armageddon so they can get a free ride to heaven .,hate
12876447_2,575695,1397,0,Just shows the absurdity of Obamamania : an athletic white woman attacks one libtard to proclaim the holiness of another libtard who may be worse !,hate
12882186_2,577764,1345,0,"French and Spanish are offered , but there is only one french teacher , as opposed to our 4 or more Spanish teachers , so the number of students able to take French is VERY limited .",noHate
12883092_1,577821,1345,0,"Yeah, if msnbc would air videos like this they 'd get much higher ratings than the same ole negro grumblings .",hate
12883092_2,577821,1345,0,"http://youtube.com/watch ? v = gdYJjU-Nx6E The maker of this video may be Jewish , not sure , he has a big kosher-lookin nose .",hate
12903858_2,578197,1345,1,Just as soon as they repay for the generations of welfare their majestic peoples have consumed .,hate
12959694_1,578336,1345,5,"Yes, he has a red Firebird so the wigger 's parents thought he had promise just like all those fictional characters on t.v.",hate
13061423_5,573125,1345,0,It is n't enough that we support mesico now we have to support africa .,hate
13126465_2,577311,1345,1,"We know they cant swim , but they might not remember that in their lust for ' dat money ' .",hate
13164908_2,572144,1345,0,Also I agree it 's not fair to monkeys to compare them to black people .,hate
13196238_1,578915,1345,0,Thanks for posting .,noHate
13273318_1,573473,1345,0,I've heard the name before but I too have no idea who she is .. one of the benefits of turning off the Talmudivision and watching very few modern movies,hate
13288491_1,580733,1345,0,Yes the negroes have been busy the last few weeks but we have to expect it because nothing is being done to them when a crime is committed,hate
13385970_1,572128,1345,0,"http://news.bbc.co.uk/2/hi/africa/6217719.stm There you have it folks , Nigeria is acting like one big ghetto queen squeezing out more baby negroes for a bigger handout from the government .",hate
13438903_1,573092,1347,0,I just took that test .,noHate
13446777_1,575344,1347,1,They're coming out of the woodwork to oppose white unity and White History Month .,hate
13458115_1,572266,1347,0,I looked at the discussion and it is obvious that we are outnumbered by non-whites and race traitors and follow the other followers types .,hate
13464620_1,575695,1346,0,"Another reason it might say so in the Census is because whites like me refused to fill out the census , to deliberately help skew it towards whinorities .",noHate
13467138_1,579167,1345,0,"They should make all know about this book his friends as that they know like are the things , we need that all the whites know like they are the things and the Jewish threat and negroid on our race .",hate
13467167_1,575539,1346,0,I utterly want to vomit after watching this disgusting pro invasion of White countries ad .,noHate
13468181_1,572206,1345,0,"if you have enough money for high speed internet to download it you can probably afford the book ! you have your priorities mixed up if you have high speed internet which you 'd need to d/l it but cant feed your kids , lol .",noHate
13472706_1,583528,1346,0,"To all white patriots , watch ENDGAME ALEX JONES , OR ENDGAME from PRISON PLANET , and learn the agenda from the criminals Jewish bankers .",hate
13479043_1,572128,1345,0,"Holly Quick , age 16 , brutally raped and murdered by an apelike negro .",hate
13479043_6,572128,1345,0,"May you rot in Hell , `` Tamir . '' http://news.rgj.com/apps/pbcs.dll/ar ... 34/1004/NEWS19",noHate
13479258_2,573455,1345,0,Innocent whites including white children all murdered by heartless groid savages .,hate
13479397_1,572059,1346,0,"Ya know , if they can sell this stuff to White women , what CAN' T they sell them ? They could literally spread dog poop on a bun and charge $ 10 a sandwich ... I ca n't wait to see the commercials and watch some beauty like Sandra Bullock sink her teeth into it !!",noHate
13482315_1,573739,1345,0,A former accountant for retailer American Apparel Inc. has filed a wrongful termination suit against the company alleging that he was fired after refusing requests from Chief Executive jew Dov Charney to inflate figures on the company 's balance sheet .,noHate
13484572_1,576885,1346,0,Making them up a history because they have none ?,noHate
13484572_3,576885,1346,0,"Anybody with half a brain knows that 's it 's BS and how Negroes have n't done anything for the development of any society , let alone Europe .",hate
13486963_2,572316,1395,0,"But you must know that caucasians is not like blacks , they just animals and subhumans .",hate
13488032_3,580744,1395,0,Sounds like a smart idea .,noHate
13492599_1,577335,1395,1,Well they have got to be more aware then the idiots we have over here absorbing all the bs with there little sponge brains .,hate
13507823_3,577743,1345,0,"Jackson 's retrial took jurors back to the events of late summer 1977 , when two widows , Vernita Curtis , 81 and Gladys Ott , 90 , were beaten and strangled to death during burglaries a week apart in a Long Beach apartment building .",noHate
13507823_6,577743,1345,0,"http://www.latimes.com/news/local/la-me-death-penalty2-2010apr02,0,5824772.story * * * * * * * * Kevin Bautista , a 21-year-old black , was shot and killed Saturday , March 27 , According to an LAPD news release , Bautista was sitting in the passenger seat of his car about 6 : 15 p.m. `` when a man and woman drove up in a gray sedan and stopped at the southeast corner of 84th Street and Harvard Boulevard . ''",noHate
13564132_1,577445,1347,2,"Our enemy has the sheep already , and they 're doing more to destroy us than many of these `` lions '' of ours are saving .",noHate
13573022_1,575923,1394,0,Thank you my friend for posting on our section ...,noHate
13588719_1,589795,1393,4,"I'm glad to hear about my brothers being ready to fight like that , lets just hope in the future these immigrants with no right will get something good enough so they 'll finally leave",hate
13590117_10,573983,1393,0,-Zoë,noHate
13592326_2,572266,1393,0,Compared to the stunningly beautiful white Swedish females she is just a barfy mixed breed dog .,hate
13592326_3,572266,1393,0,Her tainted feet have no place in Sweden .,hate
13594032_8,579371,1393,0,Neither an attack on his nose ( which I ca n't distinguish from my own BTW ) .,noHate
13594032_9,579371,1393,0,Wolf 278,noHate
13596256_1,577040,1393,0,"According to this story , the two Swedes were outnumbered , and the video only showed the final few seconds .",noHate
13596651_1,589152,1393,0,This truly goes to show that non whites will follow whites anywhere .,hate
13596651_2,589152,1393,0,"They ca n't survive without us , but they do us nothing but harm .",hate
13613956_2,572043,1393,0,That is why I asked for I figured you would be eithre very wee or very not so wee .,noHate
13842819_1,591048,1391,4,"They re more like a virus than human ; they get inside a country and they taint it with their sickness and pretty soon the whole country goes to hell while the government tries to ban video games because knife crime , rapes and mindless violence has skyrocketed .",hate
13847476_1,592532,1391,0,Everyone in Ireland has a duty to make life as difficult for blacks as possible if our children are too have any kind of future .,hate
13848468_1,579630,1391,3,Why dont we just put them in my spot and then drop a few bombs.I am serious they are making fools out of the Irish .,hate
13848765_1,592436,1391,1,They should be forced to wear the hijab to show that they are different from us .,hate
13848765_2,592436,1391,1,There should be no integration of immigrants with Irish culture .,hate
13851180_1,592649,1391,0,I havent been in Mayo in around three years but back then it was one of the last good Irish places left .,noHate
13851641_1,584865,1391,3,I do n't see why the gardai do n't just grab them and deport them none of them are entitled to be here,hate
13852100_1,592665,1391,0,from reading this i realized there was no date or there is a meeting or something going on outside the ucc in cork at 10 : 30 am on the 10th of march. was walkiing around cork with a few friends and they tried handing out leaflets ¬ _ ¬ friends and i were not to happy,noHate
13860974_1,589430,1391,0,I didnt know that bar was owned by a negro i will make sure i will never set foot in their again i was in their once !!!,hate
13864764_1,591126,1391,0,"Thanks for your support commando 88 , pm me and we will talk .",noHate
13866727_1,587054,1391,0,"ive seen some very beautiful white women and nothing sickens me more than to see them pull up at the mall , grocery store , or gas station and think damn shes beautiful then to see her open the back door and walk in with an oreo baby kinda makes you wish it was still 1940 here in alabama 16",hate
13866781_3,592922,1391,0,These moslem filth hacked there heads off it took about 30 seconds !,hate
14014876_1,572269,1388,0,One reason we moved out of our ( at one time 99 % white ) neighborhood was because massive numbers of Chinese moved in and i swear to you a literal rotten smell came with them .,hate
14017179_2,579492,1388,0,Now I watch no TV at all .,noHate
14027303_1,595866,1387,0,"Liberals go on about diversity and how we all need it , but they have no problem with two completely different types of people blending together and being the same .",noHate
14027530_1,595889,1387,0,"No I havent , none of them are in my area the nearest in over an hour away and the picture if them was posted almost three years ago .",noHate
14029292_1,596057,1387,0,Welcome to my Irish brothers I hope your posts on Irish politics are accepted here ; Ireland is a country I would like to learn more about .,noHate
14030512_1,577598,1387,0,"Migrants living in fear after racist bomb attack on Poles - Northern Ireland , Local & National - Belfasttelegraph.co.uk They 're threatening to leave , we 're doomed !!!",hate
14030596_1,584498,1387,0,Got to laugh at how he is saying about how forward thinking and how much egyptians love democracy when they are about to hand power to a bunch of hard line Islamic fundamentalists who are more backward and worse than the last mob you Could n't make it up,hate
14031187_3,572512,1387,0,There are London areas that could be described as nothing less than little islamic republics .,hate
14032605_1,593795,1387,0,"Hi brothers and sisters , i live in wiltshire so if there is anyone else here from wiltshire let me know .",noHate
